class,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x23,y23,z23,x24,y24,z24,x25,y25,z25,x26,y26,z26,x27,y27,z27,x28,y28,z28
l_knee,0.6334065071477513,0.009907354018937605,0.0583728589117527,0.0,0.0,-0.12938204407691956,0.8938733560837374,0.14196969470353255,-0.012215187773108482,0.274738403613456,0.16971365884167494,-0.11547834426164627,0.7699388666041364,0.14764300956586848,-0.1864354908466339,0.8488228994126138,0.16598234744867948,-0.0011264273198321462,0.5265321598914366,0.4140706388976984,0.0404217503964901,0.10271641155614095,0.42161002915943124,-0.04040740430355072,0.7213840494388899,0.6964284351613964,0.05690278857946396,0.1475420250520532,0.7214245662637621,-0.001418942236341536,1.0,0.98078508555987,0.13691192865371704,0.09825912843334864,1.0,0.12385334074497223
l_knee,0.633029557285517,0.00847818941247502,0.05883345007896423,0.0,0.0,-0.12731076776981354,0.9223138563613933,0.14097537114284445,-0.013721325434744358,0.2728792536267055,0.17147304462821839,-0.11300057172775269,0.7740172833129509,0.14405571654495808,-0.18749192357063293,0.8447737556788435,0.16478445834133695,0.0014251618413254619,0.5296693299408493,0.41476822186861095,0.040824130177497864,0.1052514166334218,0.42262163181058904,-0.04081366956233978,0.7236626099551052,0.696379182534476,0.05868605896830559,0.14936945283800654,0.721055870428516,0.0001488063862780109,1.0,0.9819933315087358,0.14046430587768555,0.09720297592669448,1.0,0.1259763389825821
l_knee,0.6319643766005956,0.007552926569805925,0.05963502824306488,0.0,0.0,-0.12541626393795013,0.9111351361527347,0.13995103007277745,-0.013615759089589119,0.2713786451893552,0.17207096242965342,-0.11199084669351578,0.7760178090103319,0.14219392400080774,-0.18690456449985504,0.8440084526909504,0.16405789623828596,0.001423616660758853,0.5316616207355831,0.41482512056491505,0.040859997272491455,0.10581193098806793,0.42288008714056563,-0.04084695875644684,0.7245862908002692,0.6963722295569134,0.05840998888015747,0.14890270328782246,0.7208412893726939,-0.0008729725959710777,1.0,0.9826168456824903,0.14047327637672424,0.09681329786053866,1.0,0.12319959700107574
l_knee,0.6318265232250787,0.007055898516645188,0.059175215661525726,0.0,0.0,-0.12408913671970367,0.9071629880296985,0.1393991003683522,-0.015955615788698196,0.27072108018923513,0.1727150875179568,-0.11146000772714615,0.776821051568261,0.14100360325111364,-0.18982526659965515,0.8441564388773843,0.16359943480032815,0.000893104646820575,0.5334875498762564,0.41479166958126895,0.040599580854177475,0.10639055844571274,0.4228209114704755,-0.040583301335573196,0.7251443675606513,0.6964283297964395,0.05843506380915642,0.1487869757731872,0.7205590195683147,-0.0017937695374712348,1.0,0.9825409781611624,0.14196856319904327,0.09701634762698452,1.0,0.12101133912801743
l_knee,0.6318465339677196,0.00676528336721213,0.05848119035363197,0.0,0.0,-0.12326950579881668,0.9080661137749838,0.13929213234241006,-0.017751481384038925,0.27095882903891283,0.17336500299254423,-0.11000532656908035,0.7771981556196742,0.1406398668981176,-0.19099028408527374,0.8444996354986254,0.16335055145474658,0.0015588089590892196,0.5348207505930941,0.4148188556819839,0.040329210460186005,0.10668886142443025,0.4228350661185191,-0.04030745476484299,0.7255754588622367,0.6965224472167886,0.05827651545405388,0.14875161228243244,0.7204907879571181,-0.0016174750635400414,1.0,0.9828266883711192,0.14207011461257935,0.09734326862184103,1.0,0.12127213925123215
l_knee,0.6404766104868731,0.009827697375695256,0.11225699633359909,0.13615080212062233,0.0,-0.09881873428821564,0.7871827683679141,0.15569528271727792,0.04812348261475563,0.0,0.18890575950523275,-0.09637346118688583,0.827349062895834,0.15259374834749084,-0.12807343900203705,0.5695373166960837,0.18304062889090794,-0.0033288737758994102,0.5765083801877294,0.41268073943475775,0.0564781129360199,0.2352949967074411,0.41870293353427845,-0.05643133446574211,0.720028211723069,0.6938315137705091,0.06382741034030914,0.2049985819418333,0.7154322122711124,-0.04811082035303116,1.0,0.9712841979261311,0.13304662704467773,0.11605271083016341,1.0,0.02791585400700569
l_knee,0.6416143428474458,0.011885225174918926,0.11639218032360077,0.18881279174908883,0.0,-0.09408371150493622,0.7562585957544888,0.16219542740486778,0.05433974415063858,0.0,0.19315969070748912,-0.08997698873281479,0.8635741368786045,0.1579392738586542,-0.119463250041008,0.550197306600273,0.18754045481763573,0.0016642177943140268,0.5988945511464805,0.41404202243714333,0.05852600187063217,0.27610418244401835,0.4197383899349162,-0.05847424268722534,0.7277276561039672,0.6956980762135099,0.06387117505073547,0.2311466451545906,0.7179957692078651,-0.05030239000916481,1.0,0.9707562727972155,0.12693388760089874,0.1335900556460335,1.0,0.02627239190042019
l_knee,0.6339663067653977,0.012212304913185723,0.11811171472072601,0.2001157932215116,0.0,-0.09322445094585419,0.745267560759821,0.16566343529161368,0.058583684265613556,0.0,0.1962614566492097,-0.08790028840303421,0.8672475932274563,0.16261562769083007,-0.11389844864606857,0.5528522381103255,0.18898305325409118,0.005090545397251844,0.6037898722986061,0.41464479660631637,0.05921425297856331,0.2839637455281113,0.4200816465380185,-0.05916236713528633,0.7257231068503928,0.6957870559761407,0.06360296905040741,0.23538656027097257,0.7188150684839371,-0.05033367872238159,1.0,0.9710174668827526,0.12291637063026428,0.13434922754980658,1.0,0.02718673087656498
l_knee,0.6300659880171329,0.012519735572265328,0.11873102933168411,0.20223650662094533,0.0,-0.09182116389274597,0.7439057567111016,0.167238408699668,0.05859500914812088,0.0,0.19828988862958502,-0.08716387301683426,0.8697631896949873,0.16506707574539703,-0.11433891952037811,0.5500155005409373,0.19061570505413586,0.004993909038603306,0.6048595777526113,0.41508725465636304,0.059037066996097565,0.2856585199197768,0.42046921848067176,-0.05898343026638031,0.7267001562707597,0.6959354334583144,0.06295931339263916,0.2350160383148065,0.7202713867522557,-0.04781409353017807,1.0,0.971304057921128,0.12068188190460205,0.13283742146919822,1.0,0.03262551128864288
l_knee,0.6283180810011113,0.012690978067161676,0.1192266047000885,0.20263542109795948,0.0,-0.09113381803035736,0.74489838779106,0.16784891051219641,0.05846230313181877,0.0,0.1984735107976,-0.08652425557374954,0.8711413999679762,0.1668019781158753,-0.11407493054866791,0.5470671592132519,0.19147635595611956,0.006793770473450422,0.605360786583885,0.4151973942021251,0.05904056131839752,0.2881031177036642,0.4205332133968853,-0.05898437649011612,0.727613148176747,0.6968618212610231,0.063743457198143,0.23490644425642868,0.7213582787816702,-0.04780598729848862,1.0,0.9714278616655714,0.12142859399318695,0.1340635630168131,1.0,0.0322066955268383
